treat	bias	n	k	subject	market	indexed	period	price	p1	p2	p3	p4
t1	u	3	3	7	5	T	21	0.199	0.5	0.5	0.5	0.5
t1	u	3	3	5	5	T	21	0.27	0.5	0.6	0.7	0.6
t1	u	3	3	3	5	T	21	0.274	0.7	0.6	0.7	0.5
t1	u	3	3	12	6	T	21	0.265	0.6	0.6	0.7	0.7
t1	u	3	3	4	6	T	21	0.275	1	0.7	0.9	0.8
t1	u	3	3	9	6	T	21	0.998	1	0.8	0.5	0.5
t1	u	3	3	4	1	T	22	0.29	1	0.7	0.9	0.8
t1	u	3	3	10	1	T	22	0.325	1	0.5	0.5	0.5
t1	u	3	3	1	1	T	22	0.8	0.9	0.8	0.7	0.6
t1	u	3	3	7	2	T	22	0.189	0.5	0.5	0.5	0.5
t1	u	3	3	6	2	T	22	0.274	0.4	0.3	0.3	0.4
t1	u	3	3	2	2	T	22	0.946	0.7	0.6	0.8	0.8
t1	u	3	3	15	3	T	22	0.465	0.5	0.6	0.6	0.5
t1	u	3	3	11	3	T	22	0.499	1	0.5	0.4	0.1
t1	u	3	3	8	3	T	22	1	0.7	0.7	0.6	0.5
t1	u	3	3	13	4	T	22	0.299	0.5	0.4	0.5	0.5
t1	u	3	3	16	4	T	22	0.55	0.4	0.6	0.4	0.6
t1	u	3	3	18	4	T	22	1	0.8	0.8	0.8	0.8
t1	u	3	3	17	5	T	22	0.45	0.3	0.4	0.5	0.6
t1	u	3	3	9	5	T	22	0.998	1	0.8	0.5	0.5
t1	u	3	3	3	5	T	22	1	0.7	0.6	0.7	0.5
t1	u	3	3	14	6	T	22	0.269	0.5	0.5	0.4	0.2
t1	u	3	3	12	6	T	22	0.27	0.6	0.6	0.7	0.7
t1	u	3	3	5	6	T	22	0.999	0.5	0.6	0.7	0.6
t1	u	3	3	12	1	T	23	0.27	0.6	0.6	0.7	0.7
t1	u	3	3	17	1	T	23	0.278	0.3	0.4	0.5	0.6
t1	u	3	3	4	1	T	23	0.3	1	0.7	0.9	0.8
t1	u	3	3	9	2	T	23	0.288	1	0.8	0.5	0.5
t1	u	3	3	1	2	T	23	0.3	0.9	0.8	0.7	0.6
t1	u	3	3	3	2	T	23	0.399	0.7	0.6	0.7	0.5
t1	u	3	3	5	3	T	23	0.289	0.5	0.6	0.7	0.6
t1	u	3	3	10	3	T	23	0.289	1	0.5	0.5	0.5
t1	u	3	3	18	3	T	23	1	0.8	0.8	0.8	0.8
t1	u	3	3	14	4	T	23	0.267	0.5	0.5	0.4	0.2
t1	u	3	3	11	4	T	23	0.425	1	0.5	0.4	0.1
t1	u	3	3	15	4	T	23	0.999	0.5	0.6	0.6	0.5
t1	u	3	3	16	5	T	23	0.294	0.4	0.6	0.4	0.6
t1	u	3	3	8	5	T	23	0.299	0.7	0.7	0.6	0.5
t1	u	3	3	13	5	T	23	0.399	0.5	0.4	0.5	0.5
t1	u	3	3	6	6	T	23	0.229	0.4	0.3	0.3	0.4
t1	u	3	3	7	6	T	23	0.499	0.5	0.5	0.5	0.5
t1	u	3	3	2	6	T	23	0.999	0.7	0.6	0.8	0.8
t1	u	3	3	17	1	T	24	0.225	0.3	0.4	0.5	0.6
t1	u	3	3	9	1	T	24	0.288	1	0.8	0.5	0.5
t1	u	3	3	16	1	T	24	1	0.4	0.6	0.4	0.6
t1	u	3	3	1	2	T	24	0.2	0.9	0.8	0.7	0.6
t1	u	3	3	11	2	T	24	0.289	1	0.5	0.4	0.1
t1	u	3	3	7	2	T	24	0.398	0.5	0.5	0.5	0.5
t1	u	3	3	14	3	T	24	0.31	0.5	0.5	0.4	0.2
t1	u	3	3	18	3	T	24	0.317	0.8	0.8	0.8	0.8
t1	u	3	3	15	3	T	24	0.333	0.5	0.6	0.6	0.5
t1	u	3	3	3	4	T	24	0.499	0.7	0.6	0.7	0.5
t1	u	3	3	6	4	T	24	0.699	0.4	0.3	0.3	0.4
t1	u	3	3	4	4	T	24	0.7	1	0.7	0.9	0.8
t1	u	3	3	5	5	T	24	0.255	0.5	0.6	0.7	0.6
t1	u	3	3	10	5	T	24	0.288	1	0.5	0.5	0.5
t1	u	3	3	2	5	T	24	0.467	0.7	0.6	0.8	0.8
t1	u	3	3	8	6	T	24	0.266	0.7	0.7	0.6	0.5
t1	u	3	3	12	6	T	24	0.274	0.6	0.6	0.7	0.7
t1	u	3	3	13	6	T	24	0.749	0.5	0.4	0.5	0.5
t1	u	3	3	5	1	T	25	0.265	0.5	0.6	0.7	0.6
t1	u	3	3	11	1	T	25	0.279	1	0.5	0.4	0.1
t1	u	3	3	14	1	T	25	0.315	0.5	0.5	0.4	0.2
t1	u	3	3	15	2	T	25	0.333	0.5	0.6	0.6	0.5
t1	u	3	3	16	2	T	25	0.7	0.4	0.6	0.4	0.6
t1	u	3	3	2	2	T	25	1	0.7	0.6	0.8	0.8
t1	u	3	3	3	3	T	25	0.274	0.7	0.6	0.7	0.5
t1	u	3	3	6	3	T	25	0.279	0.4	0.3	0.3	0.4
t1	u	3	3	18	3	T	25	0.299	0.8	0.8	0.8	0.8
t1	u	3	3	12	4	T	25	0.273	0.6	0.6	0.7	0.7
t1	u	3	3	4	4	T	25	0.6	1	0.7	0.9	0.8
t1	u	3	3	9	4	T	25	0.998	1	0.8	0.5	0.5
t1	u	3	3	17	5	T	25	0.24	0.3	0.4	0.5	0.6
t1	u	3	3	13	5	T	25	0.248	0.5	0.4	0.5	0.5
t1	u	3	3	10	5	T	25	0.29	1	0.5	0.5	0.5
t1	u	3	3	7	6	T	25	0.148	0.5	0.5	0.5	0.5
t1	u	3	3	1	6	T	25	0.25	0.9	0.8	0.7	0.6
t1	u	3	3	8	6	T	25	0.265	0.7	0.7	0.6	0.5
t1	u	3	3	17	1	T	26	0.222	0.3	0.4	0.5	0.6
t1	u	3	3	14	1	T	26	0.264	0.5	0.5	0.4	0.2
t1	u	3	3	18	1	T	26	1	0.8	0.8	0.8	0.8
t1	u	3	3	6	2	T	26	0.269	0.4	0.3	0.3	0.4
t1	u	3	3	15	2	T	26	0.646	0.5	0.6	0.6	0.5
t1	u	3	3	2	2	T	26	0.956	0.7	0.6	0.8	0.8
t1	u	3	3	5	3	T	26	0.269	0.5	0.6	0.7	0.6
t1	u	3	3	9	3	T	26	0.998	1	0.8	0.5	0.5
t1	u	3	3	1	3	T	26	1	0.9	0.8	0.7	0.6
t1	u	3	3	16	4	T	26	0.456	0.4	0.6	0.4	0.6
t1	u	3	3	10	4	T	26	0.999	1	0.5	0.5	0.5
t1	u	3	3	8	4	T	26	1	0.7	0.7	0.6	0.5
t1	u	3	3	13	5	T	26	0.199	0.5	0.4	0.5	0.5
t1	u	3	3	12	5	T	26	0.275	0.6	0.6	0.7	0.7
t1	u	3	3	11	5	T	26	0.999	1	0.5	0.4	0.1
t1	u	3	3	7	6	T	26	0.189	0.5	0.5	0.5	0.5
t1	u	3	3	3	6	T	26	0.499	0.7	0.6	0.7	0.5
t1	u	3	3	4	6	T	26	0.5	1	0.7	0.9	0.8
t1	u	3	3	8	1	T	27	0.294	0.7	0.7	0.6	0.5
t1	u	3	3	7	1	T	27	0.389	0.5	0.5	0.5	0.5
t1	u	3	3	14	1	T	27	0.998	0.5	0.5	0.4	0.2
t1	u	3	3	3	2	T	27	0.274	0.7	0.6	0.7	0.5
t1	u	3	3	10	2	T	27	0.3	1	0.5	0.5	0.5
t1	u	3	3	15	2	T	27	0.645	0.5	0.6	0.6	0.5
t1	u	3	3	18	3	T	27	0.278	0.8	0.8	0.8	0.8
t1	u	3	3	12	3	T	27	0.499	0.6	0.6	0.7	0.7
t1	u	3	3	16	3	T	27	1	0.4	0.6	0.4	0.6
t1	u	3	3	4	4	T	27	0.3	1	0.7	0.9	0.8
t1	u	3	3	13	4	T	27	0.799	0.5	0.4	0.5	0.5
t1	u	3	3	9	4	T	27	0.998	1	0.8	0.5	0.5
t1	u	3	3	5	5	T	27	0.27	0.5	0.6	0.7	0.6
t1	u	3	3	6	5	T	27	0.273	0.4	0.3	0.3	0.4
t1	u	3	3	2	5	T	27	0.647	0.7	0.6	0.8	0.8
t1	u	3	3	1	6	T	27	0.24	0.9	0.8	0.7	0.6
t1	u	3	3	17	6	T	27	0.5	0.3	0.4	0.5	0.6
t1	u	3	3	11	6	T	27	0.999	1	0.5	0.4	0.1
t1	u	3	3	17	1	T	28	0.23	0.3	0.4	0.5	0.6
t1	u	3	3	9	1	T	28	0.288	1	0.8	0.5	0.5
t1	u	3	3	4	1	T	28	0.38	1	0.7	0.9	0.8
t1	u	3	3	12	2	T	28	0.275	0.6	0.6	0.7	0.7
t1	u	3	3	10	2	T	28	0.29	1	0.5	0.5	0.5
t1	u	3	3	8	2	T	28	1	0.7	0.7	0.6	0.5
t1	u	3	3	13	3	T	28	0.28	0.5	0.4	0.5	0.5
t1	u	3	3	16	3	T	28	0.367	0.4	0.6	0.4	0.6
t1	u	3	3	11	3	T	28	0.999	1	0.5	0.4	0.1
t1	u	3	3	1	4	T	28	0.26	0.9	0.8	0.7	0.6
t1	u	3	3	14	4	T	28	0.278	0.5	0.5	0.4	0.2
t1	u	3	3	3	4	T	28	0.499	0.7	0.6	0.7	0.5
t1	u	3	3	5	5	T	28	0.272	0.5	0.6	0.7	0.6
t1	u	3	3	18	5	T	28	0.314	0.8	0.8	0.8	0.8
t1	u	3	3	6	5	T	28	0.599	0.4	0.3	0.3	0.4
t1	u	3	3	7	6	T	28	0.294	0.5	0.5	0.5	0.5
t1	u	3	3	15	6	T	28	0.654	0.5	0.6	0.6	0.5
t1	u	3	3	2	6	T	28	0.978	0.7	0.6	0.8	0.8
t1	u	3	3	10	1	T	29	0.274	1	0.5	0.5	0.5
t1	u	3	3	11	1	T	29	0.279	1	0.5	0.4	0.1
t1	u	3	3	13	1	T	29	0.324	0.5	0.4	0.5	0.5
t1	u	3	3	7	2	T	29	0.389	0.5	0.5	0.5	0.5
t1	u	3	3	2	2	T	29	0.648	0.7	0.6	0.8	0.8
t1	u	3	3	18	2	T	29	1	0.8	0.8	0.8	0.8
t1	u	3	3	1	3	T	29	0.27	0.9	0.8	0.7	0.6
t1	u	3	3	4	3	T	29	0.28	1	0.7	0.9	0.8
t1	u	3	3	5	3	T	29	0.28	0.5	0.6	0.7	0.6
t1	u	3	3	6	4	T	29	0.269	0.4	0.3	0.3	0.4
t1	u	3	3	12	4	T	29	0.276	0.6	0.6	0.7	0.7
t1	u	3	3	15	4	T	29	0.646	0.5	0.6	0.6	0.5
t1	u	3	3	17	5	T	29	0.125	0.3	0.4	0.5	0.6
t1	u	3	3	16	5	T	29	0.457	0.4	0.6	0.4	0.6
t1	u	3	3	9	5	T	29	0.998	1	0.8	0.5	0.5
t1	u	3	3	3	6	T	29	0.259	0.7	0.6	0.7	0.5
t1	u	3	3	14	6	T	29	0.998	0.5	0.5	0.4	0.2
t1	u	3	3	8	6	T	29	1	0.7	0.7	0.6	0.5
t1	u	3	3	12	1	T	30	0.275	0.6	0.6	0.7	0.7
t1	u	3	3	4	1	T	30	0.355	1	0.7	0.9	0.8
t1	u	3	3	15	1	T	30	0.646	0.5	0.6	0.6	0.5
t1	u	3	3	10	2	T	30	0.275	1	0.5	0.5	0.5
t1	u	3	3	17	2	T	30	0.32	0.3	0.4	0.5	0.6
t1	u	3	3	9	2	T	30	0.998	1	0.8	0.5	0.5
t1	u	3	3	14	3	T	30	0.249	0.5	0.5	0.4	0.2
t1	u	3	3	7	3	T	30	0.388	0.5	0.5	0.5	0.5
t1	u	3	3	18	3	T	30	0.717	0.8	0.8	0.8	0.8
t1	u	3	3	13	4	T	30	0.244	0.5	0.4	0.5	0.5
t1	u	3	3	1	4	T	30	0.28	0.9	0.8	0.7	0.6
t1	u	3	3	6	4	T	30	0.599	0.4	0.3	0.3	0.4
t1	u	3	3	16	5	T	30	0.231	0.4	0.6	0.4	0.6
t1	u	3	3	2	5	T	30	0.945	0.7	0.6	0.8	0.8
t1	u	3	3	8	5	T	30	1	0.7	0.7	0.6	0.5
t1	u	3	3	5	6	T	30	0.269	0.5	0.6	0.7	0.6
t1	u	3	3	3	6	T	30	0.499	0.7	0.6	0.7	0.5
t1	u	3	3	11	6	T	30	0.999	1	0.5	0.4	0.1
t1	u	3	3	12	1	T	31	0.29	0.6	0.6	0.7	0.7
t1	u	3	3	17	1	T	31	0.357	0.3	0.4	0.5	0.6
t1	u	3	3	2	1	T	31	0.899	0.7	0.6	0.8	0.8
t1	u	3	3	13	2	T	31	0.259	0.5	0.4	0.5	0.5
t1	u	3	3	15	2	T	31	0.333	0.5	0.6	0.6	0.5
t1	u	3	3	9	2	T	31	0.998	1	0.8	0.5	0.5
t1	u	3	3	7	3	T	31	0.248	0.5	0.5	0.5	0.5
t1	u	3	3	10	3	T	31	0.29	1	0.5	0.5	0.5
t1	u	3	3	5	3	T	31	0.599	0.5	0.6	0.7	0.6
t1	u	3	3	11	4	T	31	0.268	1	0.5	0.4	0.1
t1	u	3	3	14	4	T	31	0.387	0.5	0.5	0.4	0.2
t1	u	3	3	18	4	T	31	1	0.8	0.8	0.8	0.8
t1	u	3	3	16	5	T	31	0.52	0.4	0.6	0.4	0.6
t1	u	3	3	1	5	T	31	1	0.9	0.8	0.7	0.6
t1	u	3	3	8	5	T	31	1	0.7	0.7	0.6	0.5
t1	u	3	3	6	6	T	31	0.271	0.4	0.3	0.3	0.4
t1	u	3	3	3	6	T	31	0.274	0.7	0.6	0.7	0.5
t1	u	3	3	4	6	T	31	0.53	1	0.7	0.9	0.8
t1	u	3	3	13	1	T	32	0.299	0.5	0.4	0.5	0.5
t1	u	3	3	11	1	T	32	0.348	1	0.5	0.4	0.1
t1	u	3	3	8	1	T	32	0.35	0.7	0.7	0.6	0.5
t1	u	3	3	16	2	T	32	0.465	0.4	0.6	0.4	0.6
t1	u	3	3	14	2	T	32	0.5	0.5	0.5	0.4	0.2
t1	u	3	3	2	2	T	32	0.689	0.7	0.6	0.8	0.8
t1	u	3	3	17	3	T	32	0.115	0.3	0.4	0.5	0.6
t1	u	3	3	7	3	T	32	0.238	0.5	0.5	0.5	0.5
t1	u	3	3	6	3	T	32	0.269	0.4	0.3	0.3	0.4
t1	u	3	3	5	4	T	32	0.269	0.5	0.6	0.7	0.6
t1	u	3	3	15	4	T	32	0.333	0.5	0.6	0.6	0.5
t1	u	3	3	4	4	T	32	0.42	1	0.7	0.9	0.8
t1	u	3	3	12	5	T	32	0.299	0.6	0.6	0.7	0.7
t1	u	3	3	9	5	T	32	0.997	1	0.8	0.5	0.5
t1	u	3	3	3	5	T	32	1	0.7	0.6	0.7	0.5
t1	u	3	3	18	6	T	32	0.145	0.8	0.8	0.8	0.8
t1	u	3	3	10	6	T	32	0.998	1	0.5	0.5	0.5
t1	u	3	3	1	6	T	32	1	0.9	0.8	0.7	0.6
t1	u	3	3	6	1	T	33	0.259	0.4	0.3	0.3	0.4
t1	u	3	3	2	1	T	33	0.9	0.7	0.6	0.8	0.8
t1	u	3	3	3	1	T	33	1	0.7	0.6	0.7	0.5
t1	u	3	3	16	2	T	33	0.499	0.4	0.6	0.4	0.6
t1	u	3	3	8	2	T	33	1	0.7	0.7	0.6	0.5
t1	u	3	3	18	2	T	33	1	0.8	0.8	0.8	0.8
t1	u	3	3	1	3	T	33	0.28	0.9	0.8	0.7	0.6
t1	u	3	3	12	3	T	33	0.4	0.6	0.6	0.7	0.7
t1	u	3	3	4	3	T	33	0.55	1	0.7	0.9	0.8
t1	u	3	3	5	4	T	33	0.29	0.5	0.6	0.7	0.6
t1	u	3	3	13	4	T	33	0.399	0.5	0.4	0.5	0.5
t1	u	3	3	14	4	T	33	0.998	0.5	0.5	0.4	0.2
t1	u	3	3	17	5	T	33	0.2	0.3	0.4	0.5	0.6
t1	u	3	3	15	5	T	33	0.333	0.5	0.6	0.6	0.5
t1	u	3	3	7	5	T	33	0.999	0.5	0.5	0.5	0.5
t1	u	3	3	11	6	T	33	0.268	1	0.5	0.4	0.1
t1	u	3	3	9	6	T	33	0.987	1	0.8	0.5	0.5
t1	u	3	3	10	6	T	33	0.995	1	0.5	0.5	0.5
t1	u	3	3	6	1	T	34	0.264	0.4	0.3	0.3	0.4
t1	u	3	3	4	1	T	34	0.64	1	0.7	0.9	0.8
t1	u	3	3	10	1	T	34	0.99	1	0.5	0.5	0.5
t1	u	3	3	3	2	T	34	0.299	0.7	0.6	0.7	0.5
t1	u	3	3	5	2	T	34	0.31	0.5	0.6	0.7	0.6
t1	u	3	3	13	2	T	34	0.799	0.5	0.4	0.5	0.5
t1	u	3	3	15	3	T	34	0.646	0.5	0.6	0.6	0.5
t1	u	3	3	16	3	T	34	0.9	0.4	0.6	0.4	0.6
t1	u	3	3	14	3	T	34	0.999	0.5	0.5	0.4	0.2
t1	u	3	3	18	4	T	34	0.343	0.8	0.8	0.8	0.8
t1	u	3	3	7	4	T	34	0.398	0.5	0.5	0.5	0.5
t1	u	3	3	17	4	T	34	0.49	0.3	0.4	0.5	0.6
t1	u	3	3	1	5	T	34	0.25	0.9	0.8	0.7	0.6
t1	u	3	3	2	5	T	34	0.947	0.7	0.6	0.8	0.8
t1	u	3	3	9	5	T	34	0.987	1	0.8	0.5	0.5
t1	u	3	3	12	6	T	34	0.275	0.6	0.6	0.7	0.7
t1	u	3	3	8	6	T	34	0.299	0.7	0.7	0.6	0.5
t1	u	3	3	11	6	T	34	0.889	1	0.5	0.4	0.1
t1	u	3	3	7	1	T	35	0.298	0.5	0.5	0.5	0.5
t1	u	3	3	2	1	T	35	0.94	0.7	0.6	0.8	0.8
t1	u	3	3	9	1	T	35	0.946	1	0.8	0.5	0.5
t1	u	3	3	3	2	T	35	0.274	0.7	0.6	0.7	0.5
t1	u	3	3	13	2	T	35	0.299	0.5	0.4	0.5	0.5
t1	u	3	3	4	2	T	35	0.46	1	0.7	0.9	0.8
t1	u	3	3	1	3	T	35	0.29	0.9	0.8	0.7	0.6
t1	u	3	3	5	3	T	35	0.298	0.5	0.6	0.7	0.6
t1	u	3	3	8	3	T	35	0.395	0.7	0.7	0.6	0.5
t1	u	3	3	14	4	T	35	0.27	0.5	0.5	0.4	0.2
t1	u	3	3	12	4	T	35	0.275	0.6	0.6	0.7	0.7
t1	u	3	3	15	4	T	35	1	0.5	0.6	0.6	0.5
t1	u	3	3	17	5	T	35	0.125	0.3	0.4	0.5	0.6
t1	u	3	3	16	5	T	35	0.658	0.4	0.6	0.4	0.6
t1	u	3	3	10	5	T	35	0.999	1	0.5	0.5	0.5
t1	u	3	3	11	6	T	35	0.269	1	0.5	0.4	0.1
t1	u	3	3	18	6	T	35	0.28	0.8	0.8	0.8	0.8
t1	u	3	3	6	6	T	35	0.349	0.4	0.3	0.3	0.4
t1	u	3	3	16	1	T	36	0.412	0.4	0.6	0.4	0.6
t1	u	3	3	15	1	T	36	0.647	0.5	0.6	0.6	0.5
t1	u	3	3	3	1	T	36	1	0.7	0.6	0.7	0.5
t1	u	3	3	11	2	T	36	0.274	1	0.5	0.4	0.1
t1	u	3	3	12	2	T	36	0.275	0.6	0.6	0.7	0.7
t1	u	3	3	8	2	T	36	1	0.7	0.7	0.6	0.5
t1	u	3	3	18	3	T	36	0.145	0.8	0.8	0.8	0.8
t1	u	3	3	6	3	T	36	0.274	0.4	0.3	0.3	0.4
t1	u	3	3	9	3	T	36	0.939	1	0.8	0.5	0.5
t1	u	3	3	1	4	T	36	0.274	0.9	0.8	0.7	0.6
t1	u	3	3	4	4	T	36	0.33	1	0.7	0.9	0.8
t1	u	3	3	17	4	T	36	0.5	0.3	0.4	0.5	0.6
t1	u	3	3	13	5	T	36	0.399	0.5	0.4	0.5	0.5
t1	u	3	3	7	5	T	36	0.498	0.5	0.5	0.5	0.5
t1	u	3	3	2	5	T	36	0.945	0.7	0.6	0.8	0.8
t1	u	3	3	14	6	T	36	0.268	0.5	0.5	0.4	0.2
t1	u	3	3	5	6	T	36	0.289	0.5	0.6	0.7	0.6
t1	u	3	3	10	6	T	36	0.998	1	0.5	0.5	0.5
t1	u	3	3	4	1	T	37	0.23	1	0.7	0.9	0.8
t1	u	3	3	5	1	T	37	0.259	0.5	0.6	0.7	0.6
t1	u	3	3	14	1	T	37	0.278	0.5	0.5	0.4	0.2
t1	u	3	3	12	2	T	37	0.274	0.6	0.6	0.7	0.7
t1	u	3	3	11	2	T	37	0.278	1	0.5	0.4	0.1
t1	u	3	3	1	2	T	37	0.3	0.9	0.8	0.7	0.6
t1	u	3	3	15	3	T	37	0.648	0.5	0.6	0.6	0.5
t1	u	3	3	2	3	T	37	0.788	0.7	0.6	0.8	0.8
t1	u	3	3	9	3	T	37	0.987	1	0.8	0.5	0.5
t1	u	3	3	3	4	T	37	0.299	0.7	0.6	0.7	0.5
t1	u	3	3	16	4	T	37	0.5	0.4	0.6	0.4	0.6
t1	u	3	3	18	4	T	37	1	0.8	0.8	0.8	0.8
t1	u	3	3	6	5	T	37	0.269	0.4	0.3	0.3	0.4
t1	u	3	3	7	5	T	37	0.398	0.5	0.5	0.5	0.5
t1	u	3	3	8	5	T	37	1	0.7	0.7	0.6	0.5
t1	u	3	3	17	6	T	37	0.305	0.3	0.4	0.5	0.6
t1	u	3	3	13	6	T	37	0.41	0.5	0.4	0.5	0.5
t1	u	3	3	10	6	T	37	0.995	1	0.5	0.5	0.5
t1	u	3	3	7	1	T	38	0.267	0.5	0.5	0.5	0.5
t1	u	3	3	5	1	T	38	1	0.5	0.6	0.7	0.6
t1	u	3	3	8	1	T	38	1	0.7	0.7	0.6	0.5
t1	u	3	3	12	2	T	38	0.274	0.6	0.6	0.7	0.7
t1	u	3	3	9	2	T	38	0.288	1	0.8	0.5	0.5
t1	u	3	3	1	2	T	38	1	0.9	0.8	0.7	0.6
t1	u	3	3	11	3	T	38	0.268	1	0.5	0.4	0.1
t1	u	3	3	16	3	T	38	0.297	0.4	0.6	0.4	0.6
t1	u	3	3	10	3	T	38	0.999	1	0.5	0.5	0.5
t1	u	3	3	6	4	T	38	0.299	0.4	0.3	0.3	0.4
t1	u	3	3	13	4	T	38	0.656	0.5	0.4	0.5	0.5
t1	u	3	3	2	4	T	38	1	0.7	0.6	0.8	0.8
t1	u	3	3	18	5	T	38	0.19	0.8	0.8	0.8	0.8
t1	u	3	3	3	5	T	38	0.324	0.7	0.6	0.7	0.5
t1	u	3	3	4	5	T	38	0.95	1	0.7	0.9	0.8
t1	u	3	3	15	6	T	38	0.333	0.5	0.6	0.6	0.5
t1	u	3	3	17	6	T	38	0.405	0.3	0.4	0.5	0.6
t1	u	3	3	14	6	T	38	0.997	0.5	0.5	0.4	0.2
t1	u	3	3	1	1	T	39	0.22	0.9	0.8	0.7	0.6
t1	u	3	3	13	1	T	39	0.299	0.5	0.4	0.5	0.5
t1	u	3	3	3	1	T	39	1	0.7	0.6	0.7	0.5
t1	u	3	3	5	2	T	39	0.249	0.5	0.6	0.7	0.6
t1	u	3	3	11	2	T	39	0.273	1	0.5	0.4	0.1
t1	u	3	3	9	2	T	39	0.987	1	0.8	0.5	0.5
t1	u	3	3	14	3	T	39	0.299	0.5	0.5	0.4	0.2
t1	u	3	3	15	3	T	39	0.333	0.5	0.6	0.6	0.5
t1	u	3	3	7	3	T	39	0.798	0.5	0.5	0.5	0.5
t1	u	3	3	10	4	T	39	0.267	1	0.5	0.5	0.5
t1	u	3	3	18	4	T	39	0.315	0.8	0.8	0.8	0.8
t1	u	3	3	2	4	T	39	0.646	0.7	0.6	0.8	0.8
t1	u	3	3	12	5	T	39	0.275	0.6	0.6	0.7	0.7
t1	u	3	3	6	5	T	39	0.324	0.4	0.3	0.3	0.4
t1	u	3	3	16	5	T	39	0.741	0.4	0.6	0.4	0.6
t1	u	3	3	8	6	T	39	0.5	0.7	0.7	0.6	0.5
t1	u	3	3	17	6	T	39	0.666	0.3	0.4	0.5	0.6
t1	u	3	3	4	6	T	39	1	1	0.7	0.9	0.8
t1	u	3	3	12	1	T	40	0.275	0.6	0.6	0.7	0.7
t1	u	3	3	17	1	T	40	0.633	0.3	0.4	0.5	0.6
t1	u	3	3	16	1	T	40	0.7	0.4	0.6	0.4	0.6
t1	u	3	3	5	2	T	40	0.266	0.5	0.6	0.7	0.6
t1	u	3	3	8	2	T	40	0.266	0.7	0.7	0.6	0.5
t1	u	3	3	4	2	T	40	1	1	0.7	0.9	0.8
t1	u	3	3	3	3	T	40	0.274	0.7	0.6	0.7	0.5
t1	u	3	3	6	3	T	40	0.279	0.4	0.3	0.3	0.4
t1	u	3	3	7	3	T	40	0.999	0.5	0.5	0.5	0.5
t1	u	3	3	18	4	T	40	0.315	0.8	0.8	0.8	0.8
t1	u	3	3	2	4	T	40	0.978	0.7	0.6	0.8	0.8
t1	u	3	3	14	4	T	40	0.998	0.5	0.5	0.4	0.2
t1	u	3	3	1	5	T	40	0.255	0.9	0.8	0.7	0.6
t1	u	3	3	11	5	T	40	0.849	1	0.5	0.4	0.1
t1	u	3	3	9	5	T	40	0.987	1	0.8	0.5	0.5
t1	u	3	3	13	6	T	40	0.399	0.5	0.4	0.5	0.5
t1	u	3	3	10	6	T	40	0.999	1	0.5	0.5	0.5
t1	u	3	3	15	6	T	40	1	0.5	0.6	0.6	0.5
t1	u	3	3	18	1	T	41	0.308	0.8	0.8	0.8	0.8
t1	u	3	3	4	1	T	41	0.55	1	0.7	0.9	0.8
t1	u	3	3	2	1	T	41	0.965	0.7	0.6	0.8	0.8
t1	u	3	3	3	2	T	41	0.274	0.7	0.6	0.7	0.5
t1	u	3	3	14	2	T	41	0.299	0.5	0.5	0.4	0.2
t1	u	3	3	9	2	T	41	0.987	1	0.8	0.5	0.5
t1	u	3	3	5	3	T	41	0.269	0.5	0.6	0.7	0.6
t1	u	3	3	6	3	T	41	0.659	0.4	0.3	0.3	0.4
t1	u	3	3	7	3	T	41	0.998	0.5	0.5	0.5	0.5
t1	u	3	3	12	4	T	41	0.3	0.6	0.6	0.7	0.7
t1	u	3	3	13	4	T	41	0.406	0.5	0.4	0.5	0.5
t1	u	3	3	15	4	T	41	0.648	0.5	0.6	0.6	0.5
t1	u	3	3	17	5	T	41	0.23	0.3	0.4	0.5	0.6
t1	u	3	3	11	5	T	41	0.949	1	0.5	0.4	0.1
t1	u	3	3	10	5	T	41	0.99	1	0.5	0.5	0.5
t1	u	3	3	1	6	T	41	0.254	0.9	0.8	0.7	0.6
t1	u	3	3	16	6	T	41	0.269	0.4	0.6	0.4	0.6
t1	u	3	3	8	6	T	41	0.5	0.7	0.7	0.6	0.5
t1	u	3	3	7	1	T	42	0.249	0.5	0.5	0.5	0.5
t1	u	3	3	4	1	T	42	0.6	1	0.7	0.9	0.8
t1	u	3	3	11	1	T	42	0.948	1	0.5	0.4	0.1
t1	u	3	3	1	2	T	42	0.254	0.9	0.8	0.7	0.6
t1	u	3	3	12	2	T	42	0.35	0.6	0.6	0.7	0.7
t1	u	3	3	2	2	T	42	0.78	0.7	0.6	0.8	0.8
t1	u	3	3	3	3	T	42	0.274	0.7	0.6	0.7	0.5
t1	u	3	3	17	3	T	42	0.45	0.3	0.4	0.5	0.6
t1	u	3	3	15	3	T	42	0.646	0.5	0.6	0.6	0.5
t1	u	3	3	6	4	T	42	0.269	0.4	0.3	0.3	0.4
t1	u	3	3	10	4	T	42	0.99	1	0.5	0.5	0.5
t1	u	3	3	8	4	T	42	1	0.7	0.7	0.6	0.5
t1	u	3	3	13	5	T	42	0.299	0.5	0.4	0.5	0.5
t1	u	3	3	16	5	T	42	0.369	0.4	0.6	0.4	0.6
t1	u	3	3	14	5	T	42	0.599	0.5	0.5	0.4	0.2
t1	u	3	3	5	6	T	42	0.269	0.5	0.6	0.7	0.6
t1	u	3	3	18	6	T	42	0.27	0.8	0.8	0.8	0.8
t1	u	3	3	9	6	T	42	0.997	1	0.8	0.5	0.5
